"AFML DATE","PAGE NO","REG NO",PILOT_ID,COPILOT_ID,EOB
`13/12/2019,001265,PK-SNS,51,74,0
`13/12/2019,000883,PK-SNS,66,97,0
`12/12/2019,001747,PK-SNK,54,84,0
`12/12/2019,001747,PK-SNK,54,84,0
`12/12/2019,001747,PK-SNK,54,84,0
`13/12/2019,001667,PK-SNN,85,53,0
`12/12/2019,001747,PK-SNK,54,84,0
`7/12/2019,001742,PK-SNK,54,65,0
`7/12/2019,001742,PK-SNK,54,65,0
`07/12/2019,001742,PK-SNK,54,65,0
`07/12/2019,001742,PK-SNK,54,65,0
`07/12/2019,001742,PK-SNK,54,65,0
`12/12/2019,2717,PK-SNP,30,55,0
