"AFML DATE","PAGE NO","REG NO",PILOT_ID,COPILOT_ID,EOB
`10/00/1000,100,PK-SNH,30,,0
`10/00/1000,100,PK-SNH,30,,0
`10/00/1000,100,PK-SNH,30,,0
`10/00/1000,100,PK-SNH,30,,0
`10/00/1000,100,PK-SNH,30,,0
`10/00/1000,100,PK-SNH,30,,0
`10/00/1000,100,PK-SNH,30,,0
`10/10/1000,100,PK-SNH,30,,0
`10/10/1000,100,PK-SNH,30,,0
`10/00/0000,100,PK-SNH,30,,0
`07/12/2019,001742,PK-SNK,54,65,0
`07/12/2019,001742,PK-SNK,54,65,0
